Speaker,Language,Text,words_phones_ID_unigram,words_phones_IR_unigram,words_phones_SR_unigram,words_phones_ID_bigram,words_phones_IR_bigram,words_phones_SR_bigram,words_phones_ID_trigram,words_phones_IR_trigram,words_phones_SR_trigram,words_phones_ID_4gram,words_phones_IR_4gram,words_phones_SR_4gram,sentences_phones_ID_unigram,sentences_phones_IR_unigram,sentences_phones_SR_unigram,sentences_phones_ID_bigram,sentences_phones_IR_bigram,sentences_phones_SR_bigram,sentences_phones_ID_trigram,sentences_phones_IR_trigram,sentences_phones_SR_trigram,sentences_phones_ID_4gram,sentences_phones_IR_4gram,sentences_phones_SR_4gram,words_sylls_ID_unigram,words_sylls_IR_unigram,words_sylls_SR_unigram,words_sylls_ID_bigram,words_sylls_IR_bigram,words_sylls_SR_bigram,words_sylls_ID_trigram,words_sylls_IR_trigram,words_sylls_SR_trigram,words_sylls_ID_4gram,words_sylls_IR_4gram,words_sylls_SR_4gram,sentences_sylls_ID_unigram,sentences_sylls_IR_unigram,sentences_sylls_SR_unigram,sentences_sylls_ID_bigram,sentences_sylls_IR_bigram,sentences_sylls_SR_bigram,sentences_sylls_ID_trigram,sentences_sylls_IR_trigram,sentences_sylls_SR_trigram,sentences_sylls_ID_4gram,sentences_sylls_IR_4gram,sentences_sylls_SR_4gram
DEU_ss,DEU,Q1,4.753,65.143,13.705,3.097,42.445,13.705,3.481,47.706,13.705,4.116,56.403,13.705,4.753,65.143,13.705,3.493,47.867,13.705,3.763,51.576,13.705,4.333,59.378,13.705,8.364,44.93,5.371,7.727,41.506,5.371,6.59,35.4,5.371,5.064,27.202,5.371,8.364,44.93,5.371,8.753,47.018,5.371,8.884,47.721,5.371,8.828,47.422,5.371
ENG_fa,ENG,O1,4.852,84.049,17.321,3.089,53.51,17.321,3.496,60.548,17.321,4.273,74.017,17.321,4.852,84.049,17.321,3.614,62.602,17.321,3.824,66.243,17.321,4.358,75.489,17.321,8.221,49.102,5.973,7.238,43.228,5.973,5.743,34.3,5.973,2.984,17.82,5.973,8.221,49.102,5.973,8.652,51.677,5.973,8.783,52.46,5.973,8.698,51.953,5.973
ENG_fa,ENG,O2,4.852,83.289,17.164,3.089,53.026,17.164,3.496,60.001,17.164,4.273,73.348,17.164,4.852,83.289,17.164,3.614,62.036,17.164,3.824,65.644,17.164,4.358,74.806,17.164,8.221,46.85,5.699,7.238,41.246,5.699,5.743,32.727,5.699,2.984,17.003,5.699,8.221,46.85,5.699,8.652,49.307,5.699,8.783,50.054,5.699,8.698,49.57,5.699
ENG_fa,ENG,O3,4.852,87.239,17.978,3.089,55.541,17.978,3.496,62.847,17.978,4.273,76.827,17.978,4.852,87.239,17.978,3.614,64.978,17.978,3.824,68.757,17.978,4.358,78.355,17.978,8.221,51.312,6.242,7.238,45.174,6.242,5.743,35.844,6.242,2.984,18.622,6.242,8.221,51.312,6.242,8.652,54.003,6.242,8.783,54.821,6.242,8.698,54.291,6.242
ENG_fa,ENG,O4,4.852,73.496,15.146,3.089,46.791,15.146,3.496,52.946,15.146,4.273,64.724,15.146,4.852,73.496,15.146,3.614,54.742,15.146,3.824,57.926,15.146,4.358,66.011,15.146,8.221,43.14,5.247,7.238,37.979,5.247,5.743,30.135,5.247,2.984,15.656,5.247,8.221,43.14,5.247,8.652,45.402,5.247,8.783,46.09,5.247,8.698,45.645,5.247
ENG_fa,ENG,O6,4.852,73.866,15.222,3.089,47.027,15.222,3.496,53.213,15.222,4.273,65.05,15.222,4.852,73.866,15.222,3.614,55.018,15.222,3.824,58.217,15.222,4.358,66.343,15.222,8.221,40.888,4.974,7.238,35.997,4.974,5.743,28.562,4.974,2.984,14.839,4.974,8.221,40.888,4.974,8.652,43.033,4.974,8.783,43.685,4.974,8.698,43.263,4.974
ENG_fa,ENG,O8,4.852,81.692,16.835,3.089,52.009,16.835,3.496,58.85,16.835,4.273,71.941,16.835,4.852,81.692,16.835,3.614,60.846,16.835,3.824,64.385,16.835,4.358,73.372,16.835,8.221,45.396,5.522,7.238,39.965,5.522,5.743,31.711,5.522,2.984,16.475,5.522,8.221,45.396,5.522,8.652,47.776,5.522,8.783,48.501,5.522,8.698,48.032,5.522
ENG_fa,ENG,O9,4.852,78.923,16.265,3.089,50.246,16.265,3.496,56.856,16.265,4.273,69.504,16.265,4.852,78.923,16.265,3.614,58.784,16.265,3.824,62.203,16.265,4.358,70.885,16.265,8.221,44.815,5.451,7.238,39.454,5.451,5.743,31.306,5.451,2.984,16.264,5.451,8.221,44.815,5.451,8.652,47.165,5.451,8.783,47.881,5.451,8.698,47.418,5.451
ENG_fa,ENG,P1,4.852,79.737,16.432,3.089,50.764,16.432,3.496,57.442,16.432,4.273,70.22,16.432,4.852,79.737,16.432,3.614,59.39,16.432,3.824,62.844,16.432,4.358,71.616,16.432,8.221,48.577,5.909,7.238,42.766,5.909,5.743,33.933,5.909,2.984,17.629,5.909,8.221,48.577,5.909,8.652,51.124,5.909,8.783,51.899,5.909,8.698,51.398,5.909
ENG_fa,ENG,P2,4.852,77.51,15.973,3.089,49.346,15.973,3.496,55.837,15.973,4.273,68.258,15.973,4.852,77.51,15.973,3.614,57.731,15.973,3.824,61.089,15.973,4.358,69.616,15.973,8.221,41.381,5.034,7.238,36.431,5.034,5.743,28.907,5.034,2.984,15.018,5.034,8.221,41.381,5.034,8.652,43.551,5.034,8.783,44.211,5.034,8.698,43.784,5.034
ENG_fa,ENG,P3,4.852,79.142,16.31,3.089,50.385,16.31,3.496,57.013,16.31,4.273,69.696,16.31,4.852,79.142,16.31,3.614,58.947,16.31,3.824,62.375,16.31,4.358,71.082,16.31,8.221,44.041,5.357,7.238,38.773,5.357,5.743,30.765,5.357,2.984,15.983,5.357,8.221,44.041,5.357,8.652,46.351,5.357,8.783,47.054,5.357,8.698,46.599,5.357
ENG_fb,ENG,Q0,4.852,88.061,18.148,3.089,56.064,18.148,3.496,63.439,18.148,4.273,77.551,18.148,4.852,88.061,18.148,3.614,65.59,18.148,3.824,69.405,18.148,4.358,79.092,18.148,8.221,53.239,6.476,7.238,46.87,6.476,5.743,37.19,6.476,2.984,19.321,6.476,8.221,53.239,6.476,8.652,56.03,6.476,8.783,56.88,6.476,8.698,56.33,6.476
ENG_fb,ENG,Q1,4.852,83.085,17.122,3.089,52.895,17.122,3.496,59.853,17.122,4.273,73.168,17.122,4.852,83.085,17.122,3.614,61.884,17.122,3.824,65.483,17.122,4.358,74.623,17.122,8.221,46.421,5.647,7.238,40.868,5.647,5.743,32.427,5.647,2.984,16.847,5.647,8.221,46.421,5.647,8.652,48.855,5.647,8.783,49.596,5.647,8.698,49.117,5.647
ENG_fc,ENG,P0,4.852,94.354,19.444,3.089,60.07,19.444,3.496,67.972,19.444,4.273,83.092,19.444,4.852,94.354,19.444,3.614,70.278,19.444,3.824,74.365,19.444,4.358,84.745,19.444,8.221,51.382,6.25,7.238,45.235,6.25,5.743,35.892,6.25,2.984,18.647,6.25,8.221,51.382,6.25,8.652,54.076,6.25,8.783,54.896,6.25,8.698,54.365,6.25
ENG_fc,ENG,P8,4.852,98.184,20.234,3.089,62.509,20.234,3.496,70.731,20.234,4.273,86.466,20.234,4.852,98.184,20.234,3.614,73.131,20.234,3.824,77.384,20.234,4.358,88.185,20.234,8.221,55.448,6.745,7.238,48.815,6.745,5.743,38.733,6.745,2.984,20.123,6.745,8.221,55.448,6.745,8.652,58.355,6.745,8.783,59.24,6.745,8.698,58.667,6.745
ENG_fc,ENG,P9,4.852,94.815,19.539,3.089,60.363,19.539,3.496,68.304,19.539,4.273,83.498,19.539,4.852,94.815,19.539,3.614,70.621,19.539,3.824,74.728,19.539,4.358,85.158,19.539,8.221,57.413,6.984,7.238,50.545,6.984,5.743,40.106,6.984,2.984,20.836,6.984,8.221,57.413,6.984,8.652,60.424,6.984,8.783,61.34,6.984,8.698,60.747,6.984
ENG_fc,ENG,Q0,4.852,91.794,18.917,3.089,58.44,18.917,3.496,66.127,18.917,4.273,80.838,18.917,4.852,91.794,18.917,3.614,68.37,18.917,3.824,72.347,18.917,4.358,82.445,18.917,8.221,55.495,6.75,7.238,48.857,6.75,5.743,38.766,6.75,2.984,20.14,6.75,8.221,55.495,6.75,8.652,58.405,6.75,8.783,59.291,6.75,8.698,58.718,6.75
ENG_fc,ENG,Q1,4.852,92.428,19.048,3.089,58.844,19.048,3.496,66.585,19.048,4.273,81.397,19.048,4.852,92.428,19.048,3.614,68.843,19.048,3.824,72.847,19.048,4.358,83.015,19.048,8.221,51.642,6.282,7.238,45.464,6.282,5.743,36.074,6.282,2.984,18.742,6.282,8.221,51.642,6.282,8.652,54.35,6.282,8.783,55.174,6.282,8.698,54.641,6.282
ENG_fd,ENG,O1,4.852,96.009,19.786,3.089,61.124,19.786,3.496,69.164,19.786,4.273,84.55,19.786,4.852,96.009,19.786,3.614,71.51,19.786,3.824,75.669,19.786,4.358,86.231,19.786,8.221,56.089,6.823,7.238,49.38,6.823,5.743,39.181,6.823,2.984,20.356,6.823,8.221,56.089,6.823,8.652,59.03,6.823,8.783,59.925,6.823,8.698,59.346,6.823
ENG_fd,ENG,O2,4.852,100.96,20.806,3.089,64.276,20.806,3.496,72.731,20.806,4.273,88.91,20.806,4.852,100.96,20.806,3.614,75.198,20.806,3.824,79.572,20.806,4.358,90.678,20.806,8.221,56.79,6.908,7.238,49.997,6.908,5.743,39.671,6.908,2.984,20.61,6.908,8.221,56.79,6.908,8.652,59.768,6.908,8.783,60.674,6.908,8.698,60.088,6.908
ENG_fd,ENG,O3,4.852,106.626,21.973,3.089,67.883,21.973,3.496,76.813,21.973,4.273,93.9,21.973,4.852,106.626,21.973,3.614,79.418,21.973,3.824,84.037,21.973,4.358,95.767,21.973,8.221,62.715,7.629,7.238,55.212,7.629,5.743,43.809,7.629,2.984,22.76,7.629,8.221,62.715,7.629,8.652,66.003,7.629,8.783,67.004,7.629,8.698,66.356,7.629
ENG_fd,ENG,O4,4.852,90.295,18.608,3.089,57.486,18.608,3.496,65.048,18.608,4.273,79.518,18.608,4.852,90.295,18.608,3.614,67.255,18.608,3.824,71.166,18.608,4.358,81.099,18.608,8.221,53.0,6.447,7.238,46.66,6.447,5.743,37.023,6.447,2.984,19.235,6.447,8.221,53.0,6.447,8.652,55.779,6.447,8.783,56.625,6.447,8.698,56.078,6.447
ENG_fd,ENG,O6,4.852,92.822,19.129,3.089,59.095,19.129,3.496,66.868,19.129,4.273,81.743,19.129,4.852,92.822,19.129,3.614,69.137,19.129,3.824,73.157,19.129,4.358,83.369,19.129,8.221,51.382,6.25,7.238,45.235,6.25,5.743,35.892,6.25,2.984,18.647,6.25,8.221,51.382,6.25,8.652,54.076,6.25,8.783,54.896,6.25,8.698,54.365,6.25
ENG_fd,ENG,O8,4.852,100.841,20.781,3.089,64.2,20.781,3.496,72.645,20.781,4.273,88.806,20.781,4.852,100.841,20.781,3.614,75.11,20.781,3.824,79.478,20.781,4.358,90.571,20.781,8.221,56.037,6.816,7.238,49.334,6.816,5.743,39.145,6.816,2.984,20.337,6.816,8.221,56.037,6.816,8.652,58.976,6.816,8.783,59.87,6.816,8.698,59.291,6.816
ENG_fd,ENG,O9,4.852,93.952,19.362,3.089,59.815,19.362,3.496,67.683,19.362,4.273,82.739,19.362,4.852,93.952,19.362,3.614,69.978,19.362,3.824,74.048,19.362,4.358,84.384,19.362,8.221,53.349,6.489,7.238,46.968,6.489,5.743,37.267,6.489,2.984,19.361,6.489,8.221,53.349,6.489,8.652,56.147,6.489,8.783,56.998,6.489,8.698,56.447,6.489
ENG_fe,ENG,O1,4.852,88.425,18.223,3.089,56.296,18.223,3.496,63.701,18.223,4.273,77.871,18.223,4.852,88.425,18.223,3.614,65.862,18.223,3.824,69.692,18.223,4.358,79.419,18.223,8.221,51.658,6.284,7.238,45.479,6.284,5.743,36.086,6.284,2.984,18.748,6.284,8.221,51.658,6.284,8.652,54.367,6.284,8.783,55.192,6.284,8.698,54.658,6.284
ENG_fe,ENG,O2,4.852,85.912,17.705,3.089,54.695,17.705,3.496,61.89,17.705,4.273,75.658,17.705,4.852,85.912,17.705,3.614,63.99,17.705,3.824,67.711,17.705,4.358,77.162,17.705,8.221,48.325,5.878,7.238,42.545,5.878,5.743,33.757,5.878,2.984,17.538,5.878,8.221,48.325,5.878,8.652,50.859,5.878,8.783,51.631,5.878,8.698,51.131,5.878
ENG_fe,ENG,O3,4.852,94.622,19.5,3.089,60.241,19.5,3.496,68.165,19.5,4.273,83.328,19.5,4.852,94.622,19.5,3.614,70.477,19.5,3.824,74.576,19.5,4.358,84.985,19.5,8.221,55.654,6.77,7.238,48.996,6.77,5.743,38.877,6.77,2.984,20.198,6.77,8.221,55.654,6.77,8.652,58.572,6.77,8.783,59.46,6.77,8.698,58.886,6.77
ENG_fe,ENG,O4,4.852,84.827,17.481,3.089,54.005,17.481,3.496,61.109,17.481,4.273,74.702,17.481,4.852,84.827,17.481,3.614,63.181,17.481,3.824,66.856,17.481,4.358,76.188,17.481,8.221,49.79,6.056,7.238,43.834,6.056,5.743,34.781,6.056,2.984,18.07,6.056,8.221,49.79,6.056,8.652,52.401,6.056,8.783,53.196,6.056,8.698,52.681,6.056
ENG_ff,ENG,O6,4.852,84.646,17.444,3.089,53.89,17.444,3.496,60.979,17.444,4.273,74.543,17.444,4.852,84.646,17.444,3.614,63.047,17.444,3.824,66.714,17.444,4.358,76.025,17.444,8.221,46.856,5.699,7.238,41.251,5.699,5.743,32.731,5.699,2.984,17.005,5.699,8.221,46.856,5.699,8.652,49.313,5.699,8.783,50.06,5.699,8.698,49.577,5.699
ENG_ff,ENG,O8,4.852,85.371,17.593,3.089,54.351,17.593,3.496,61.501,17.593,4.273,75.182,17.593,4.852,85.371,17.593,3.614,63.587,17.593,3.824,67.285,17.593,4.358,76.676,17.593,8.221,47.44,5.771,7.238,41.765,5.771,5.743,33.139,5.771,2.984,17.217,5.771,8.221,47.44,5.771,8.652,49.928,5.771,8.783,50.685,5.771,8.698,50.195,5.771
ENG_ff,ENG,O9,4.852,84.756,17.466,3.089,53.959,17.466,3.496,61.057,17.466,4.273,74.64,17.466,4.852,84.756,17.466,3.614,63.128,17.466,3.824,66.8,17.466,4.358,76.124,17.466,8.221,48.127,5.854,7.238,42.37,5.854,5.743,33.619,5.854,2.984,17.466,5.854,8.221,48.127,5.854,8.652,50.651,5.854,8.783,51.419,5.854,8.698,50.922,5.854
ENG_ff,ENG,P0,4.852,83.561,17.22,3.089,53.199,17.22,3.496,60.197,17.22,4.273,73.587,17.22,4.852,83.561,17.22,3.614,62.238,17.22,3.824,65.858,17.22,4.358,75.05,17.22,8.221,45.504,5.535,7.238,40.061,5.535,5.743,31.787,5.535,2.984,16.514,5.535,8.221,45.504,5.535,8.652,47.89,5.535,8.783,48.616,5.535,8.698,48.146,5.535
ENG_ff,ENG,P1,4.852,90.078,18.563,3.089,57.348,18.563,3.496,64.892,18.563,4.273,79.327,18.563,4.852,90.078,18.563,3.614,67.093,18.563,3.824,70.995,18.563,4.358,80.904,18.563,8.221,54.877,6.675,7.238,48.312,6.675,5.743,38.334,6.675,2.984,19.916,6.675,8.221,54.877,6.675,8.652,57.754,6.675,8.783,58.63,6.675,8.698,58.063,6.675
ENG_ff,ENG,P2,4.852,86.315,17.788,3.089,54.952,17.788,3.496,62.181,17.788,4.273,76.013,17.788,4.852,86.315,17.788,3.614,64.29,17.788,3.824,68.029,17.788,4.358,77.524,17.788,8.221,46.082,5.605,7.238,40.57,5.605,5.743,32.191,5.605,2.984,16.724,5.605,8.221,46.082,5.605,8.652,48.499,5.605,8.783,49.234,5.605,8.698,48.758,5.605
ENG_ff,ENG,P3,4.852,81.469,16.789,3.089,51.867,16.789,3.496,58.69,16.789,4.273,71.746,16.789,4.852,81.469,16.789,3.614,60.681,16.789,3.824,64.21,16.789,4.358,73.172,16.789,8.221,45.337,5.515,7.238,39.913,5.515,5.743,31.67,5.515,2.984,16.453,5.515,8.221,45.337,5.515,8.652,47.714,5.515,8.783,48.438,5.515,8.698,47.969,5.515
ENG_ff,ENG,P8,4.852,84.966,17.51,3.089,54.093,17.51,3.496,61.209,17.51,4.273,74.825,17.51,4.852,84.966,17.51,3.614,63.285,17.51,3.824,66.965,17.51,4.358,76.312,17.51,8.221,47.983,5.837,7.238,42.243,5.837,5.743,33.518,5.837,2.984,17.414,5.837,8.221,47.983,5.837,8.652,50.499,5.837,8.783,51.265,5.837,8.698,50.769,5.837
ENG_ff,ENG,P9,4.852,82.978,17.1,3.089,52.828,17.1,3.496,59.777,17.1,4.273,73.074,17.1,4.852,82.978,17.1,3.614,61.805,17.1,3.824,65.399,17.1,4.358,74.527,17.1,8.221,50.246,6.112,7.238,44.235,6.112,5.743,35.099,6.112,2.984,18.235,6.112,8.221,50.246,6.112,8.652,52.88,6.112,8.783,53.682,6.112,8.698,53.163,6.112
ENG_fg,ENG,P0,4.852,85.025,17.522,3.089,54.131,17.522,3.496,61.251,17.522,4.273,74.877,17.522,4.852,85.025,17.522,3.614,63.329,17.522,3.824,67.012,17.522,4.358,76.366,17.522,8.221,46.301,5.632,7.238,40.763,5.632,5.743,32.344,5.632,2.984,16.804,5.632,8.221,46.301,5.632,8.652,48.729,5.632,8.783,49.468,5.632,8.698,48.99,5.632
ENG_fg,ENG,P1,4.852,91.179,18.79,3.089,58.049,18.79,3.496,65.685,18.79,4.273,80.297,18.79,4.852,91.179,18.79,3.614,67.913,18.79,3.824,71.863,18.79,4.358,81.893,18.79,8.221,55.548,6.757,7.238,48.903,6.757,5.743,38.803,6.757,2.984,20.159,6.757,8.221,55.548,6.757,8.652,58.46,6.757,8.783,59.347,6.757,8.698,58.773,6.757
ENG_fg,ENG,P2,4.852,88.43,18.224,3.089,56.299,18.224,3.496,63.704,18.224,4.273,77.875,18.224,4.852,88.43,18.224,3.614,65.865,18.224,3.824,69.696,18.224,4.358,79.424,18.224,8.221,47.211,5.743,7.238,41.564,5.743,5.743,32.979,5.743,2.984,17.134,5.743,8.221,47.211,5.743,8.652,49.687,5.743,8.783,50.44,5.743,8.698,49.953,5.743
ENG_fg,ENG,P3,4.852,90.141,18.576,3.089,57.388,18.576,3.496,64.937,18.576,4.273,79.382,18.576,4.852,90.141,18.576,3.614,67.14,18.576,3.824,71.044,18.576,4.358,80.961,18.576,8.221,50.162,6.102,7.238,44.162,6.102,5.743,35.041,6.102,2.984,18.205,6.102,8.221,50.162,6.102,8.652,52.793,6.102,8.783,53.593,6.102,8.698,53.075,6.102
ENG_fg,ENG,P8,4.852,89.055,18.352,3.089,56.696,18.352,3.496,64.154,18.352,4.273,78.426,18.352,4.852,89.055,18.352,3.614,66.33,18.352,3.824,70.188,18.352,4.358,79.985,18.352,8.221,50.292,6.117,7.238,44.276,6.117,5.743,35.131,6.117,2.984,18.252,6.117,8.221,50.292,6.117,8.652,52.929,6.117,8.783,53.732,6.117,8.698,53.212,6.117
ENG_fg,ENG,P9,4.852,84.573,17.429,3.089,53.843,17.429,3.496,60.926,17.429,4.273,74.479,17.429,4.852,84.573,17.429,3.614,62.992,17.429,3.824,66.656,17.429,4.358,75.96,17.429,8.221,51.211,6.229,7.238,45.085,6.229,5.743,35.773,6.229,2.984,18.585,6.229,8.221,51.211,6.229,8.652,53.897,6.229,8.783,54.714,6.229,8.698,54.185,6.229
ENG_fg,ENG,Q1,4.852,87.972,18.129,3.089,56.007,18.129,3.496,63.374,18.129,4.273,77.472,18.129,4.852,87.972,18.129,3.614,65.524,18.129,3.824,69.335,18.129,4.358,79.012,18.129,8.221,49.152,5.979,7.238,43.272,5.979,5.743,34.335,5.979,2.984,17.838,5.979,8.221,49.152,5.979,8.652,51.729,5.979,8.783,52.514,5.979,8.698,52.006,5.979
ENG_fh,ENG,Q0,4.852,72.502,14.941,3.089,46.158,14.941,3.496,52.23,14.941,4.273,63.848,14.941,4.852,72.502,14.941,3.614,54.001,14.941,3.824,57.142,14.941,4.358,65.118,14.941,8.221,43.832,5.332,7.238,38.589,5.332,5.743,30.619,5.332,2.984,15.907,5.332,8.221,43.832,5.332,8.652,46.13,5.332,8.783,46.83,5.332,8.698,46.377,5.332
ENG_fi,ENG,O1,4.852,78.741,16.227,3.089,50.13,16.227,3.496,56.725,16.227,4.273,69.343,16.227,4.852,78.741,16.227,3.614,58.649,16.227,3.824,62.06,16.227,4.358,70.722,16.227,8.221,46.001,5.596,7.238,40.498,5.596,5.743,32.134,5.596,2.984,16.695,5.596,8.221,46.001,5.596,8.652,48.413,5.596,8.783,49.147,5.596,8.698,48.672,5.596
ENG_fi,ENG,O2,4.852,75.736,15.608,3.089,48.217,15.608,3.496,54.56,15.608,4.273,66.697,15.608,4.852,75.736,15.608,3.614,56.41,15.608,3.824,59.691,15.608,4.358,68.023,15.608,8.221,42.601,5.182,7.238,37.505,5.182,5.743,29.759,5.182,2.984,15.461,5.182,8.221,42.601,5.182,8.652,44.835,5.182,8.783,45.515,5.182,8.698,45.075,5.182
ENG_fi,ENG,O3,4.852,84.711,17.457,3.089,53.931,17.457,3.496,61.025,17.457,4.273,74.6,17.457,4.852,84.711,17.457,3.614,63.095,17.457,3.824,66.764,17.457,4.358,76.083,17.457,8.221,49.825,6.061,7.238,43.864,6.061,5.743,34.805,6.061,2.984,18.082,6.061,8.221,49.825,6.061,8.652,52.437,6.061,8.783,53.232,6.061,8.698,52.718,6.061
ENG_fi,ENG,O4,4.852,71.451,14.725,3.089,45.489,14.725,3.496,51.473,14.725,4.273,62.923,14.725,4.852,71.451,14.725,3.614,53.219,14.725,3.824,56.314,14.725,4.358,64.174,14.725,8.221,41.939,5.101,7.238,36.922,5.101,5.743,29.297,5.101,2.984,15.22,5.101,8.221,41.939,5.101,8.652,44.139,5.101,8.783,44.808,5.101,8.698,44.375,5.101
ENG_fi,ENG,O6,4.852,76.399,15.744,3.089,48.639,15.744,3.496,55.038,15.744,4.273,67.281,15.744,4.852,76.399,15.744,3.614,56.904,15.744,3.824,60.214,15.744,4.358,68.618,15.744,8.221,42.291,5.144,7.238,37.232,5.144,5.743,29.542,5.144,2.984,15.348,5.144,8.221,42.291,5.144,8.652,44.508,5.144,8.783,45.183,5.144,8.698,44.746,5.144
ENG_fi,ENG,O8,4.852,78.723,16.223,3.089,50.119,16.223,3.496,56.712,16.223,4.273,69.327,16.223,4.852,78.723,16.223,3.614,58.635,16.223,3.824,62.045,16.223,4.358,70.706,16.223,8.221,43.746,5.321,7.238,38.513,5.321,5.743,30.559,5.321,2.984,15.876,5.321,8.221,43.746,5.321,8.652,46.04,5.321,8.783,46.738,5.321,8.698,46.286,5.321
ENG_fi,ENG,O9,4.852,78.294,16.135,3.089,49.845,16.135,3.496,56.402,16.135,4.273,68.949,16.135,4.852,78.294,16.135,3.614,58.315,16.135,3.824,61.707,16.135,4.358,70.32,16.135,8.221,44.458,5.408,7.238,39.14,5.408,5.743,31.056,5.408,2.984,16.134,5.408,8.221,44.458,5.408,8.652,46.789,5.408,8.783,47.499,5.408,8.698,47.039,5.408
ENG_fi,ENG,P1,4.852,80.507,16.591,3.089,51.255,16.591,3.496,57.997,16.591,4.273,70.898,16.591,4.852,80.507,16.591,3.614,59.964,16.591,3.824,63.451,16.591,4.358,72.308,16.591,8.221,49.046,5.966,7.238,43.179,5.966,5.743,34.261,5.966,2.984,17.8,5.966,8.221,49.046,5.966,8.652,51.618,5.966,8.783,52.401,5.966,8.698,51.894,5.966
ENG_fi,ENG,P2,4.852,72.452,14.931,3.089,46.127,14.931,3.496,52.194,14.931,4.273,63.805,14.931,4.852,72.452,14.931,3.614,53.965,14.931,3.824,57.103,14.931,4.358,65.074,14.931,8.221,38.681,4.705,7.238,34.054,4.705,5.743,27.021,4.705,2.984,14.038,4.705,8.221,38.681,4.705,8.652,40.71,4.705,8.783,41.327,4.705,8.698,40.927,4.705
ENG_fi,ENG,P3,4.852,75.889,15.639,3.089,48.315,15.639,3.496,54.67,15.639,4.273,66.832,15.639,4.852,75.889,15.639,3.614,56.525,15.639,3.824,59.812,15.639,4.358,68.16,15.639,8.221,42.231,5.137,7.238,37.18,5.137,5.743,29.501,5.137,2.984,15.327,5.137,8.221,42.231,5.137,8.652,44.446,5.137,8.783,45.12,5.137,8.698,44.684,5.137
ENG_fj,ENG,P0,4.852,73.324,15.111,3.089,46.682,15.111,3.496,52.822,15.111,4.273,64.573,15.111,4.852,73.324,15.111,3.614,54.614,15.111,3.824,57.79,15.111,4.358,65.857,15.111,8.221,39.93,4.857,7.238,35.153,4.857,5.743,27.893,4.857,2.984,14.491,4.857,8.221,39.93,4.857,8.652,42.023,4.857,8.783,42.661,4.857,8.698,42.248,4.857
ENG_fj,ENG,P8,4.852,78.774,16.234,3.089,50.151,16.234,3.496,56.748,16.234,4.273,69.372,16.234,4.852,78.774,16.234,3.614,58.673,16.234,3.824,62.086,16.234,4.358,70.751,16.234,8.221,44.486,5.411,7.238,39.165,5.411,5.743,31.076,5.411,2.984,16.145,5.411,8.221,44.486,5.411,8.652,46.819,5.411,8.783,47.529,5.411,8.698,47.069,5.411
ENG_fj,ENG,P9,4.852,74.807,15.416,3.089,47.626,15.416,3.496,53.89,15.416,4.273,65.878,15.416,4.852,74.807,15.416,3.614,55.718,15.416,3.824,58.959,15.416,4.358,67.188,15.416,8.221,45.298,5.51,7.238,39.879,5.51,5.743,31.643,5.51,2.984,16.439,5.51,8.221,45.298,5.51,8.652,47.673,5.51,8.783,48.396,5.51,8.698,47.928,5.51
ENG_fj,ENG,Q0,4.852,82.764,17.056,3.089,52.691,17.056,3.496,59.622,17.056,4.273,72.885,17.056,4.852,82.764,17.056,3.614,61.645,17.056,3.824,65.23,17.056,4.358,74.335,17.056,8.221,50.036,6.086,7.238,44.051,6.086,5.743,34.953,6.086,2.984,18.159,6.086,8.221,50.036,6.086,8.652,52.66,6.086,8.783,53.458,6.086,8.698,52.942,6.086
ENG_fj,ENG,Q1,4.852,75.084,15.473,3.089,47.802,15.473,3.496,54.09,15.473,4.273,66.122,15.473,4.852,75.084,15.473,3.614,55.925,15.473,3.824,59.177,15.473,4.358,67.437,15.473,8.221,41.951,5.103,7.238,36.933,5.103,5.743,29.305,5.103,2.984,15.225,5.103,8.221,41.951,5.103,8.652,44.151,5.103,8.783,44.82,5.103,8.698,44.387,5.103
