Speaker,Language,Text,ShE,NS_coupe,NS_sidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_unigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_esidaine
KOR_F1(My),KOR,P9,8.05,127,,5.56,,,,,
KOR_F1(My),KOR,Q0,8.05,112,,5.56,,,,,
KOR_F1(My),KOR,Q1,8.05,115,,5.56,,,,,
KOR_F2(Ji),KOR,O1,8.05,86,,5.56,,,,,
KOR_F2(Ji),KOR,O2,8.05,105,,5.56,,,,,
KOR_F2(Ji),KOR,O3,8.05,116,,5.56,,,,,
KOR_F2(Ji),KOR,O4,8.05,136,,5.56,,,,,
KOR_F2(Ji),KOR,O6,8.05,107,,5.56,,,,,
KOR_F2(Ji),KOR,O8,8.05,132,,5.56,,,,,
KOR_F2(Ji),KOR,O9,8.05,86,,5.56,,,,,
KOR_F2(Ji),KOR,P0,8.05,133,,5.56,,,,,
KOR_F2(Ji),KOR,P1,8.05,124,,5.56,,,,,
KOR_F2(Ji),KOR,P2,8.05,128,,5.56,,,,,
KOR_F2(Ji),KOR,P3,8.05,117,,5.56,,,,,
KOR_F2(Ji),KOR,P8,8.05,115,,5.56,,,,,
KOR_F2(Ji),KOR,P9,8.05,127,,5.56,,,,,
KOR_F2(Ji),KOR,Q0,8.05,112,,5.56,,,,,
KOR_F2(Ji),KOR,Q1,8.05,115,,5.56,,,,,
KOR_F3(Eu),KOR,O1,8.05,86,,5.56,,,,,
KOR_F3(Eu),KOR,O2,8.05,105,,5.56,,,,,
KOR_F3(Eu),KOR,O3,8.05,116,,5.56,,,,,
KOR_F3(Eu),KOR,O4,8.05,136,,5.56,,,,,
KOR_F3(Eu),KOR,O6,8.05,107,,5.56,,,,,
KOR_F3(Eu),KOR,O8,8.05,132,,5.56,,,,,
KOR_F3(Eu),KOR,O9,8.05,86,,5.56,,,,,
KOR_F3(Eu),KOR,P0,8.05,133,,5.56,,,,,
KOR_F3(Eu),KOR,P1,8.05,124,,5.56,,,,,
KOR_F3(Eu),KOR,P2,8.05,128,,5.56,,,,,
KOR_F3(Eu),KOR,P3,8.05,117,,5.56,,,,,
KOR_F3(Eu),KOR,P8,8.05,115,,5.56,,,,,
KOR_F3(Eu),KOR,P9,8.05,127,,5.56,,,,,
KOR_F3(Eu),KOR,Q0,8.05,112,,5.56,,,,,
KOR_F3(Eu),KOR,Q1,8.05,115,,5.56,,,,,
KOR_F4(Hy),KOR,O1,8.05,86,,5.56,,,,,
KOR_F4(Hy),KOR,O2,8.05,105,,5.56,,,,,
KOR_F4(Hy),KOR,O3,8.05,116,,5.56,,,,,
KOR_F4(Hy),KOR,O4,8.05,136,,5.56,,,,,
KOR_F4(Hy),KOR,O6,8.05,107,,5.56,,,,,
KOR_F4(Hy),KOR,O8,8.05,132,,5.56,,,,,
KOR_F4(Hy),KOR,O9,8.05,86,,5.56,,,,,
KOR_F4(Hy),KOR,P0,8.05,133,,5.56,,,,,
KOR_F4(Hy),KOR,P1,8.05,124,,5.56,,,,,
KOR_F4(Hy),KOR,P2,8.05,128,,5.56,,,,,
KOR_F4(Hy),KOR,P3,8.05,117,,5.56,,,,,
KOR_F4(Hy),KOR,P8,8.05,115,,5.56,,,,,
KOR_F4(Hy),KOR,P9,8.05,127,,5.56,,,,,
KOR_F4(Hy),KOR,Q0,8.05,112,,5.56,,,,,
KOR_F4(Hy),KOR,Q1,8.05,115,,5.56,,,,,
KOR_F6(Jw),KOR,O1,8.05,86,,5.56,,,,,
KOR_F6(Jw),KOR,O2,8.05,105,,5.56,,,,,
KOR_F6(Jw),KOR,O3,8.05,116,,5.56,,,,,
KOR_F6(Jw),KOR,O4,8.05,136,,5.56,,,,,
KOR_F6(Jw),KOR,O6,8.05,107,,5.56,,,,,
KOR_F6(Jw),KOR,O8,8.05,132,,5.56,,,,,
KOR_F6(Jw),KOR,O9,8.05,86,,5.56,,,,,
KOR_F6(Jw),KOR,P0,8.05,133,,5.56,,,,,
KOR_F6(Jw),KOR,P1,8.05,124,,5.56,,,,,
KOR_F6(Jw),KOR,P2,8.05,128,,5.56,,,,,
KOR_F6(Jw),KOR,P3,8.05,117,,5.56,,,,,
KOR_F6(Jw),KOR,P8,8.05,115,,5.56,,,,,
KOR_F6(Jw),KOR,P9,8.05,127,,5.56,,,,,
KOR_F6(Jw),KOR,Q0,8.05,112,,5.56,,,,,
KOR_F6(Jw),KOR,Q1,8.05,115,,5.56,,,,,
KOR_M1(Sa),KOR,O1,8.05,86,,5.56,,,,,
KOR_M1(Sa),KOR,O2,8.05,105,,5.56,,,,,
KOR_M1(Sa),KOR,O3,8.05,116,,5.56,,,,,
KOR_M1(Sa),KOR,O4,8.05,136,,5.56,,,,,
KOR_M1(Sa),KOR,O6,8.05,107,,5.56,,,,,
KOR_M1(Sa),KOR,O8,8.05,132,,5.56,,,,,
KOR_M1(Sa),KOR,O9,8.05,86,,5.56,,,,,
KOR_M1(Sa),KOR,P0,8.05,133,,5.56,,,,,
KOR_M1(Sa),KOR,P1,8.05,124,,5.56,,,,,
KOR_M1(Sa),KOR,P2,8.05,128,,5.56,,,,,
KOR_M1(Sa),KOR,P3,8.05,117,,5.56,,,,,
KOR_M1(Sa),KOR,P8,8.05,115,,5.56,,,,,
KOR_M1(Sa),KOR,P9,8.05,127,,5.56,,,,,
KOR_M1(Sa),KOR,Q0,8.05,112,,5.56,,,,,
KOR_M1(Sa),KOR,Q1,8.05,115,,5.56,,,,,
KOR_M2(Do),KOR,O1,8.05,86,,5.56,,,,,
KOR_M2(Do),KOR,O2,8.05,105,,5.56,,,,,
KOR_M2(Do),KOR,O3,8.05,116,,5.56,,,,,
KOR_M2(Do),KOR,O4,8.05,136,,5.56,,,,,
KOR_M2(Do),KOR,O6,8.05,107,,5.56,,,,,
KOR_M2(Do),KOR,O8,8.05,132,,5.56,,,,,
KOR_M2(Do),KOR,O9,8.05,86,,5.56,,,,,
KOR_M2(Do),KOR,P0,8.05,133,,5.56,,,,,
KOR_M2(Do),KOR,P1,8.05,124,,5.56,,,,,
KOR_M2(Do),KOR,P2,8.05,128,,5.56,,,,,
KOR_M2(Do),KOR,P3,8.05,117,,5.56,,,,,
KOR_M2(Do),KOR,P8,8.05,115,,5.56,,,,,
KOR_M2(Do),KOR,P9,8.05,127,,5.56,,,,,
KOR_M2(Do),KOR,Q0,8.05,112,,5.56,,,,,
KOR_M2(Do),KOR,Q1,8.05,115,,5.56,,,,,
KOR_M3(Sh),KOR,O1,8.05,86,,5.56,,,,,
KOR_M3(Sh),KOR,O2,8.05,105,,5.56,,,,,
KOR_M3(Sh),KOR,O3,8.05,116,,5.56,,,,,
KOR_M3(Sh),KOR,O4,8.05,136,,5.56,,,,,
KOR_M3(Sh),KOR,O6,8.05,107,,5.56,,,,,
KOR_M3(Sh),KOR,O8,8.05,132,,5.56,,,,,
KOR_M3(Sh),KOR,O9,8.05,86,,5.56,,,,,
KOR_M3(Sh),KOR,P0,8.05,133,,5.56,,,,,
KOR_M3(Sh),KOR,P1,8.05,124,,5.56,,,,,
KOR_M3(Sh),KOR,P2,8.05,128,,5.56,,,,,
KOR_M3(Sh),KOR,P3,8.05,117,,5.56,,,,,
KOR_M3(Sh),KOR,P8,8.05,115,,5.56,,,,,
KOR_M3(Sh),KOR,P9,8.05,127,,5.56,,,,,
KOR_M3(Sh),KOR,Q0,8.05,112,,5.56,,,,,
KOR_M3(Sh),KOR,Q1,8.05,115,,5.56,,,,,
KOR_M4(Ju),KOR,O1,8.05,86,,5.56,,,,,
KOR_M4(Ju),KOR,O2,8.05,105,,5.56,,,,,
KOR_M4(Ju),KOR,O3,8.05,116,,5.56,,,,,
KOR_M4(Ju),KOR,O4,8.05,136,,5.56,,,,,
KOR_M4(Ju),KOR,O6,8.05,107,,5.56,,,,,
KOR_M4(Ju),KOR,O8,8.05,132,,5.56,,,,,
KOR_M4(Ju),KOR,O9,8.05,86,,5.56,,,,,
KOR_M4(Ju),KOR,P0,8.05,133,,5.56,,,,,
KOR_M4(Ju),KOR,P1,8.05,124,,5.56,,,,,
KOR_M4(Ju),KOR,P2,8.05,128,,5.56,,,,,
KOR_M4(Ju),KOR,P3,8.05,117,,5.56,,,,,
KOR_M4(Ju),KOR,P8,8.05,115,,5.56,,,,,
KOR_M4(Ju),KOR,P9,8.05,127,,5.56,,,,,
KOR_M4(Ju),KOR,Q0,8.05,112,,5.56,,,,,
KOR_M4(Ju),KOR,Q1,8.05,115,,5.56,,,,,
KOR_M5(Jh),KOR,O1,8.05,86,,5.56,,,,,
KOR_M5(Jh),KOR,O2,8.05,105,,5.56,,,,,
KOR_M5(Jh),KOR,O3,8.05,116,,5.56,,,,,
KOR_M5(Jh),KOR,O4,8.05,136,,5.56,,,,,
KOR_M5(Jh),KOR,O6,8.05,107,,5.56,,,,,
KOR_M5(Jh),KOR,O8,8.05,132,,5.56,,,,,
KOR_M5(Jh),KOR,O9,8.05,86,,5.56,,,,,
KOR_M5(Jh),KOR,P0,8.05,133,,5.56,,,,,
KOR_M5(Jh),KOR,P1,8.05,124,,5.56,,,,,
KOR_M5(Jh),KOR,P2,8.05,128,,5.56,,,,,
KOR_M5(Jh),KOR,P3,8.05,117,,5.56,,,,,
KOR_M5(Jh),KOR,P8,8.05,115,,5.56,,,,,
KOR_M5(Jh),KOR,P9,8.05,127,,5.56,,,,,
KOR_M5(Jh),KOR,Q0,8.05,112,,5.56,,,,,
KOR_M5(Jh),KOR,Q1,8.05,115,,5.56,,,,,
SPA_F1(Am),SPA,O1,8.32,94,,5.43,,,,,
SPA_F1(Am),SPA,O2,8.32,135,,5.43,,,,,
SPA_F1(Am),SPA,O3,8.32,111,,5.43,,,,,
SPA_F1(Am),SPA,O4,8.32,152,,5.43,,,,,
SPA_F1(Am),SPA,O6,8.32,103,,5.43,,,,,
SPA_F1(Am),SPA,O8,8.32,136,,5.43,,,,,
SPA_F1(Am),SPA,O9,8.32,79,,5.43,,,,,
SPA_F1(Am),SPA,P0,8.32,153,,5.43,,,,,
SPA_F1(Am),SPA,P1,8.32,137,,5.43,,,,,
SPA_F1(Am),SPA,P2,8.32,120,,5.43,,,,,
SPA_F1(Am),SPA,P3,8.32,119,,5.43,,,,,
SPA_F1(Am),SPA,P8,8.32,93,,5.43,,,,,
SPA_F1(Am),SPA,P9,8.32,119,,5.43,,,,,
SPA_F1(Am),SPA,Q0,8.32,126,,5.43,,,,,
SPA_F1(Am),SPA,Q1,8.32,81,,5.43,,,,,
SPA_F1(Su),SPA,O1,8.32,94,,5.43,,,,,
SPA_F1(Su),SPA,O2,8.32,135,,5.43,,,,,
SPA_F1(Su),SPA,O3,8.32,111,,5.43,,,,,
SPA_F1(Su),SPA,O4,8.32,152,,5.43,,,,,
SPA_F1(Su),SPA,O6,8.32,103,,5.43,,,,,
SPA_F1(Su),SPA,O8,8.32,136,,5.43,,,,,
SPA_F1(Su),SPA,O9,8.32,79,,5.43,,,,,
SPA_F1(Su),SPA,P0,8.32,153,,5.43,,,,,
SPA_F1(Su),SPA,P1,8.32,137,,5.43,,,,,
SPA_F1(Su),SPA,P2,8.32,120,,5.43,,,,,
SPA_F1(Su),SPA,P3,8.32,119,,5.43,,,,,
SPA_F1(Su),SPA,P8,8.32,93,,5.43,,,,,
SPA_F1(Su),SPA,P9,8.32,119,,5.43,,,,,
SPA_F1(Su),SPA,Q0,8.32,126,,5.43,,,,,
SPA_F1(Su),SPA,Q1,8.32,81,,5.43,,,,,
SPA_F2(De),SPA,O1,8.32,94,,5.43,,,,,
SPA_F2(De),SPA,O2,8.32,135,,5.43,,,,,
SPA_F2(De),SPA,O3,8.32,111,,5.43,,,,,
SPA_F2(De),SPA,O4,8.32,152,,5.43,,,,,
SPA_F2(De),SPA,O6,8.32,103,,5.43,,,,,
SPA_F2(De),SPA,O8,8.32,136,,5.43,,,,,
SPA_F2(De),SPA,O9,8.32,79,,5.43,,,,,
SPA_F2(De),SPA,P0,8.32,153,,5.43,,,,,
SPA_F2(De),SPA,P1,8.32,137,,5.43,,,,,
SPA_F2(De),SPA,P2,8.32,120,,5.43,,,,,
SPA_F2(De),SPA,P3,8.32,119,,5.43,,,,,
SPA_F2(De),SPA,P8,8.32,93,,5.43,,,,,
SPA_F2(De),SPA,P9,8.32,119,,5.43,,,,,
SPA_F2(De),SPA,Q0,8.32,126,,5.43,,,,,
SPA_F2(De),SPA,Q1,8.32,81,,5.43,,,,,
SPA_F3(En),SPA,O1,8.32,94,,5.43,,,,,
SPA_F3(En),SPA,O2,8.32,135,,5.43,,,,,
SPA_F3(En),SPA,O3,8.32,111,,5.43,,,,,
SPA_F3(En),SPA,O4,8.32,152,,5.43,,,,,
SPA_F3(En),SPA,O6,8.32,103,,5.43,,,,,
SPA_F3(En),SPA,O8,8.32,136,,5.43,,,,,
SPA_F3(En),SPA,O9,8.32,79,,5.43,,,,,
SPA_F3(En),SPA,P0,8.32,153,,5.43,,,,,
SPA_F3(En),SPA,P1,8.32,137,,5.43,,,,,
SPA_F3(En),SPA,P2,8.32,120,,5.43,,,,,
SPA_F3(En),SPA,P3,8.32,119,,5.43,,,,,
SPA_F3(En),SPA,P8,8.32,93,,5.43,,,,,
SPA_F3(En),SPA,P9,8.32,119,,5.43,,,,,
SPA_F3(En),SPA,Q0,8.32,126,,5.43,,,,,
SPA_F3(En),SPA,Q1,8.32,81,,5.43,,,,,
SPA_F3(Mo),SPA,O1,8.32,94,,5.43,,,,,
SPA_F3(Mo),SPA,O2,8.32,135,,5.43,,,,,
SPA_F3(Mo),SPA,O3,8.32,111,,5.43,,,,,
SPA_F3(Mo),SPA,O4,8.32,152,,5.43,,,,,
SPA_F3(Mo),SPA,O6,8.32,103,,5.43,,,,,
SPA_F3(Mo),SPA,O8,8.32,136,,5.43,,,,,
SPA_F3(Mo),SPA,O9,8.32,79,,5.43,,,,,
SPA_F3(Mo),SPA,P0,8.32,153,,5.43,,,,,
SPA_F3(Mo),SPA,P1,8.32,137,,5.43,,,,,
SPA_F3(Mo),SPA,P2,8.32,120,,5.43,,,,,
SPA_F3(Mo),SPA,P3,8.32,119,,5.43,,,,,
SPA_F3(Mo),SPA,P8,8.32,93,,5.43,,,,,
SPA_F3(Mo),SPA,P9,8.32,119,,5.43,,,,,
SPA_F3(Mo),SPA,Q0,8.32,126,,5.43,,,,,
SPA_F3(Mo),SPA,Q1,8.32,81,,5.43,,,,,
SPA_M1(Bo),SPA,O1,8.32,94,,5.43,,,,,
SPA_M1(Bo),SPA,O2,8.32,135,,5.43,,,,,
SPA_M1(Bo),SPA,O3,8.32,111,,5.43,,,,,
SPA_M1(Bo),SPA,O4,8.32,152,,5.43,,,,,
SPA_M1(Bo),SPA,O6,8.32,103,,5.43,,,,,
SPA_M1(Bo),SPA,O8,8.32,136,,5.43,,,,,
SPA_M1(Bo),SPA,O9,8.32,79,,5.43,,,,,
SPA_M1(Bo),SPA,P0,8.32,153,,5.43,,,,,
SPA_M1(Bo),SPA,P1,8.32,137,,5.43,,,,,
SPA_M1(Bo),SPA,P2,8.32,120,,5.43,,,,,
SPA_M1(Bo),SPA,P3,8.32,119,,5.43,,,,,
SPA_M1(Bo),SPA,P8,8.32,93,,5.43,,,,,
SPA_M1(Bo),SPA,P9,8.32,119,,5.43,,,,,
SPA_M1(Bo),SPA,Q0,8.32,126,,5.43,,,,,
SPA_M1(Bo),SPA,Q1,8.32,81,,5.43,,,,,
SPA_M4(In),SPA,O1,8.32,94,,5.43,,,,,
SPA_M4(In),SPA,O2,8.32,135,,5.43,,,,,
SPA_M4(In),SPA,O3,8.32,111,,5.43,,,,,
SPA_M4(In),SPA,O4,8.32,152,,5.43,,,,,
SPA_M4(In),SPA,O6,8.32,103,,5.43,,,,,
SPA_M4(In),SPA,O8,8.32,136,,5.43,,,,,
SPA_M4(In),SPA,O9,8.32,79,,5.43,,,,,
SPA_M4(In),SPA,P0,8.32,153,,5.43,,,,,
SPA_M4(In),SPA,P1,8.32,137,,5.43,,,,,
SPA_M4(In),SPA,P2,8.32,120,,5.43,,,,,
SPA_M4(In),SPA,P3,8.32,119,,5.43,,,,,
SPA_M4(In),SPA,P8,8.32,93,,5.43,,,,,
SPA_M4(In),SPA,P9,8.32,119,,5.43,,,,,
SPA_M4(In),SPA,Q0,8.32,126,,5.43,,,,,
SPA_M4(In),SPA,Q1,8.32,81,,5.43,,,,,
SPA_M4(Ma),SPA,O1,8.32,94,,5.43,,,,,
SPA_M4(Ma),SPA,O2,8.32,135,,5.43,,,,,
SPA_M4(Ma),SPA,O3,8.32,111,,5.43,,,,,
SPA_M4(Ma),SPA,O4,8.32,152,,5.43,,,,,
SPA_M4(Ma),SPA,O6,8.32,103,,5.43,,,,,
SPA_M4(Ma),SPA,O8,8.32,136,,5.43,,,,,
SPA_M4(Ma),SPA,O9,8.32,79,,5.43,,,,,
SPA_M4(Ma),SPA,P0,8.32,153,,5.43,,,,,
SPA_M4(Ma),SPA,P1,8.32,137,,5.43,,,,,
SPA_M4(Ma),SPA,P2,8.32,120,,5.43,,,,,
SPA_M4(Ma),SPA,P3,8.32,119,,5.43,,,,,
SPA_M4(Ma),SPA,P8,8.32,93,,5.43,,,,,
SPA_M4(Ma),SPA,P9,8.32,119,,5.43,,,,,
SPA_M4(Ma),SPA,Q0,8.32,126,,5.43,,,,,
SPA_M4(Ma),SPA,Q1,8.32,81,,5.43,,,,,
SPA_M5(Ax),SPA,O1,8.32,94,,5.43,,,,,
SPA_M5(Ax),SPA,O2,8.32,135,,5.43,,,,,
SPA_M5(Ax),SPA,O3,8.32,111,,5.43,,,,,
SPA_M5(Ax),SPA,O4,8.32,152,,5.43,,,,,
SPA_M5(Ax),SPA,O6,8.32,103,,5.43,,,,,
SPA_M5(Ax),SPA,O8,8.32,136,,5.43,,,,,
SPA_M5(Ax),SPA,O9,8.32,79,,5.43,,,,,
SPA_M5(Ax),SPA,P0,8.32,153,,5.43,,,,,
SPA_M5(Ax),SPA,P1,8.32,137,,5.43,,,,,
SPA_M5(Ax),SPA,P2,8.32,120,,5.43,,,,,
SPA_M5(Ax),SPA,P3,8.32,119,,5.43,,,,,
SPA_M5(Ax),SPA,P8,8.32,93,,5.43,,,,,
SPA_M5(Ax),SPA,P9,8.32,119,,5.43,,,,,
SPA_M5(Ax),SPA,Q0,8.32,126,,5.43,,,,,
SPA_M5(Ax),SPA,Q1,8.32,81,,5.43,,,,,
SPA_M5(Jo),SPA,O1,8.32,94,,5.43,,,,,
SPA_M5(Jo),SPA,O2,8.32,135,,5.43,,,,,
SPA_M5(Jo),SPA,O3,8.32,111,,5.43,,,,,
SPA_M5(Jo),SPA,O4,8.32,152,,5.43,,,,,
SPA_M5(Jo),SPA,O6,8.32,103,,5.43,,,,,
SPA_M5(Jo),SPA,O8,8.32,136,,5.43,,,,,
SPA_M5(Jo),SPA,O9,8.32,79,,5.43,,,,,
SPA_M5(Jo),SPA,P0,8.32,153,,5.43,,,,,
SPA_M5(Jo),SPA,P1,8.32,137,,5.43,,,,,
SPA_M5(Jo),SPA,P2,8.32,120,,5.43,,,,,
SPA_M5(Jo),SPA,P3,8.32,119,,5.43,,,,,
SPA_M5(Jo),SPA,P8,8.32,93,,5.43,,,,,
SPA_M5(Jo),SPA,P9,8.32,119,,5.43,,,,,
SPA_M5(Jo),SPA,Q0,8.32,126,,5.43,,,,,
SPA_M5(Jo),SPA,Q1,8.32,81,,5.43,,,,,
SRP_F1(Li),SRP,O1,8.79,87,,5.47,,,,,
SRP_F1(Li),SRP,O2,8.79,99,,5.47,,,,,
SRP_F1(Li),SRP,O3,8.79,120,,5.47,,,,,
SRP_F1(Li),SRP,O4,8.79,128,,5.47,,,,,
SRP_F1(Li),SRP,O6,8.79,98,,5.47,,,,,
SRP_F1(Li),SRP,O8,8.79,110,,5.47,,,,,
SRP_F1(Li),SRP,O9,8.79,75,,5.47,,,,,
SRP_F1(Li),SRP,P0,8.79,137,,5.47,,,,,
SRP_F1(Li),SRP,P1,8.79,121,,5.47,,,,,
SRP_F1(Li),SRP,P2,8.79,98,,5.47,,,,,
SRP_F1(Li),SRP,P3,8.79,129,,5.47,,,,,
SRP_F1(Li),SRP,P8,8.79,110,,5.47,,,,,
SRP_F1(Li),SRP,P9,8.79,111,,5.47,,,,,
SRP_F1(Li),SRP,Q0,8.79,102,,5.47,,,,,
SRP_F1(Li),SRP,Q1,8.79,89,,5.47,,,,,
SRP_F2(Le),SRP,O1,8.79,87,,5.47,,,,,
SRP_F2(Le),SRP,O2,8.79,99,,5.47,,,,,
SRP_F2(Le),SRP,O3,8.79,120,,5.47,,,,,
SRP_F2(Le),SRP,O4,8.79,128,,5.47,,,,,
SRP_F2(Le),SRP,O6,8.79,98,,5.47,,,,,
SRP_F2(Le),SRP,O8,8.79,110,,5.47,,,,,
SRP_F2(Le),SRP,O9,8.79,75,,5.47,,,,,
SRP_F2(Le),SRP,P0,8.79,137,,5.47,,,,,
SRP_F2(Le),SRP,P1,8.79,121,,5.47,,,,,
SRP_F2(Le),SRP,P2,8.79,98,,5.47,,,,,
SRP_F2(Le),SRP,P3,8.79,129,,5.47,,,,,
SRP_F2(Le),SRP,P8,8.79,110,,5.47,,,,,
SRP_F2(Le),SRP,P9,8.79,111,,5.47,,,,,
SRP_F2(Le),SRP,Q0,8.79,102,,5.47,,,,,
SRP_F2(Le),SRP,Q1,8.79,89,,5.47,,,,,
SRP_F3(Je),SRP,O1,8.79,87,,5.47,,,,,
SRP_F3(Je),SRP,O2,8.79,99,,5.47,,,,,
SRP_F3(Je),SRP,O3,8.79,120,,5.47,,,,,
SRP_F3(Je),SRP,O4,8.79,128,,5.47,,,,,
SRP_F3(Je),SRP,O6,8.79,98,,5.47,,,,,
SRP_F3(Je),SRP,O8,8.79,110,,5.47,,,,,
SRP_F3(Je),SRP,O9,8.79,75,,5.47,,,,,
SRP_F3(Je),SRP,P0,8.79,137,,5.47,,,,,
SRP_F3(Je),SRP,P1,8.79,121,,5.47,,,,,
SRP_F3(Je),SRP,P2,8.79,98,,5.47,,,,,
SRP_F3(Je),SRP,P3,8.79,129,,5.47,,,,,
SRP_F3(Je),SRP,P8,8.79,110,,5.47,,,,,
SRP_F3(Je),SRP,P9,8.79,111,,5.47,,,,,
SRP_F3(Je),SRP,Q0,8.79,102,,5.47,,,,,
SRP_F3(Je),SRP,Q1,8.79,89,,5.47,,,,,
SRP_F4(So),SRP,O1,8.79,87,,5.47,,,,,
SRP_F4(So),SRP,O2,8.79,99,,5.47,,,,,
SRP_F4(So),SRP,O3,8.79,120,,5.47,,,,,
SRP_F4(So),SRP,O4,8.79,128,,5.47,,,,,
SRP_F4(So),SRP,O6,8.79,98,,5.47,,,,,
SRP_F4(So),SRP,O8,8.79,110,,5.47,,,,,
SRP_F4(So),SRP,O9,8.79,75,,5.47,,,,,
SRP_F4(So),SRP,P0,8.79,137,,5.47,,,,,
SRP_F4(So),SRP,P1,8.79,121,,5.47,,,,,
SRP_F4(So),SRP,P2,8.79,98,,5.47,,,,,
SRP_F4(So),SRP,P3,8.79,129,,5.47,,,,,
SRP_F4(So),SRP,P8,8.79,110,,5.47,,,,,
SRP_F4(So),SRP,P9,8.79,111,,5.47,,,,,
SRP_F4(So),SRP,Q0,8.79,102,,5.47,,,,,
SRP_F4(So),SRP,Q1,8.79,89,,5.47,,,,,
SRP_F5(Ol),SRP,O1,8.79,87,,5.47,,,,,
SRP_F5(Ol),SRP,O2,8.79,99,,5.47,,,,,
SRP_F5(Ol),SRP,O3,8.79,120,,5.47,,,,,
SRP_F5(Ol),SRP,O4,8.79,128,,5.47,,,,,
SRP_F5(Ol),SRP,O6,8.79,98,,5.47,,,,,
SRP_F5(Ol),SRP,O8,8.79,110,,5.47,,,,,
SRP_F5(Ol),SRP,O9,8.79,75,,5.47,,,,,
SRP_F5(Ol),SRP,P0,8.79,137,,5.47,,,,,
SRP_F5(Ol),SRP,P1,8.79,121,,5.47,,,,,
SRP_F5(Ol),SRP,P2,8.79,98,,5.47,,,,,
SRP_F5(Ol),SRP,P3,8.79,129,,5.47,,,,,
SRP_F5(Ol),SRP,P8,8.79,110,,5.47,,,,,
SRP_F5(Ol),SRP,P9,8.79,111,,5.47,,,,,
SRP_F5(Ol),SRP,Q0,8.79,102,,5.47,,,,,
SRP_F5(Ol),SRP,Q1,8.79,89,,5.47,,,,,
SRP_M1(Go),SRP,O1,8.79,87,,5.47,,,,,
SRP_M1(Go),SRP,O2,8.79,99,,5.47,,,,,
SRP_M1(Go),SRP,O3,8.79,120,,5.47,,,,,
SRP_M1(Go),SRP,O4,8.79,128,,5.47,,,,,
SRP_M1(Go),SRP,O6,8.79,98,,5.47,,,,,
SRP_M1(Go),SRP,O8,8.79,110,,5.47,,,,,
SRP_M1(Go),SRP,O9,8.79,75,,5.47,,,,,
SRP_M1(Go),SRP,P0,8.79,137,,5.47,,,,,
SRP_M1(Go),SRP,P1,8.79,121,,5.47,,,,,
SRP_M1(Go),SRP,P2,8.79,98,,5.47,,,,,
SRP_M1(Go),SRP,P3,8.79,129,,5.47,,,,,
SRP_M1(Go),SRP,P8,8.79,110,,5.47,,,,,
SRP_M1(Go),SRP,P9,8.79,111,,5.47,,,,,
SRP_M1(Go),SRP,Q0,8.79,102,,5.47,,,,,
SRP_M1(Go),SRP,Q1,8.79,89,,5.47,,,,,
SRP_M2(Iv),SRP,O1,8.79,87,,5.47,,,,,
SRP_M2(Iv),SRP,O2,8.79,99,,5.47,,,,,
SRP_M2(Iv),SRP,O3,8.79,120,,5.47,,,,,
SRP_M2(Iv),SRP,O4,8.79,128,,5.47,,,,,
SRP_M2(Iv),SRP,O6,8.79,98,,5.47,,,,,
SRP_M2(Iv),SRP,O8,8.79,110,,5.47,,,,,
SRP_M2(Iv),SRP,O9,8.79,75,,5.47,,,,,
SRP_M2(Iv),SRP,P0,8.79,137,,5.47,,,,,
SRP_M2(Iv),SRP,P1,8.79,121,,5.47,,,,,
SRP_M2(Iv),SRP,P2,8.79,98,,5.47,,,,,
SRP_M2(Iv),SRP,P3,8.79,129,,5.47,,,,,
SRP_M2(Iv),SRP,P8,8.79,110,,5.47,,,,,
SRP_M2(Iv),SRP,P9,8.79,111,,5.47,,,,,
SRP_M2(Iv),SRP,Q0,8.79,102,,5.47,,,,,
SRP_M2(Iv),SRP,Q1,8.79,89,,5.47,,,,,
SRP_M3(Pe),SRP,O1,8.79,87,,5.47,,,,,
SRP_M3(Pe),SRP,O2,8.79,99,,5.47,,,,,
SRP_M3(Pe),SRP,O3,8.79,120,,5.47,,,,,
SRP_M3(Pe),SRP,O4,8.79,128,,5.47,,,,,
SRP_M3(Pe),SRP,O6,8.79,98,,5.47,,,,,
SRP_M3(Pe),SRP,O8,8.79,110,,5.47,,,,,
SRP_M3(Pe),SRP,O9,8.79,75,,5.47,,,,,
SRP_M3(Pe),SRP,P0,8.79,137,,5.47,,,,,
SRP_M3(Pe),SRP,P1,8.79,121,,5.47,,,,,
SRP_M3(Pe),SRP,P2,8.79,98,,5.47,,,,,
SRP_M3(Pe),SRP,P3,8.79,129,,5.47,,,,,
SRP_M3(Pe),SRP,P8,8.79,110,,5.47,,,,,
SRP_M3(Pe),SRP,P9,8.79,111,,5.47,,,,,
SRP_M3(Pe),SRP,Q0,8.79,102,,5.47,,,,,
SRP_M3(Pe),SRP,Q1,8.79,89,,5.47,,,,,
SRP_M4(Vo),SRP,O1,8.79,87,,5.47,,,,,
SRP_M4(Vo),SRP,O2,8.79,99,,5.47,,,,,
SRP_M4(Vo),SRP,O3,8.79,120,,5.47,,,,,
SRP_M4(Vo),SRP,O4,8.79,128,,5.47,,,,,
SRP_M4(Vo),SRP,O6,8.79,98,,5.47,,,,,
SRP_M4(Vo),SRP,O8,8.79,110,,5.47,,,,,
